Epoch  75/300  lr=0.000426  train_loss=3.7420  val_loss=1.8742  val_acc1=53.19  val_acc5=82.23  ema_acc1=30.59  best=53.70  time=70.2s
Epoch  76/300  lr=0.000425  train_loss=3.7297  val_loss=1.9349  val_acc1=52.89  val_acc5=81.77  ema_acc1=31.16  best=53.70  time=70.3s
Epoch  77/300  lr=0.000423  train_loss=3.7495  val_loss=1.8085  val_acc1=54.37  val_acc5=83.29  ema_acc1=31.72  best=54.37  time=70.5s
Epoch  78/300  lr=0.000421  train_loss=3.7384  val_loss=1.8426  val_acc1=54.00  val_acc5=83.00  ema_acc1=32.22  best=54.37  time=70.2s
Epoch  79/300  lr=0.000419  train_loss=3.7577  val_loss=1.8379  val_acc1=54.05  val_acc5=83.29  ema_acc1=32.90  best=54.37  time=70.4s
Epoch  80/300  lr=0.000417  train_loss=3.7071  val_loss=1.7887  val_acc1=54.76  val_acc5=83.70  ema_acc1=33.55  best=54.76  time=70.2s
Epoch  81/300  lr=0.000415  train_loss=3.7197  val_loss=1.7795  val_acc1=55.28  val_acc5=83.74  ema_acc1=34.09  best=55.28  time=70.0s
Epoch  82/300  lr=0.000413  train_loss=3.7217  val_loss=1.8086  val_acc1=55.31  val_acc5=83.84  ema_acc1=34.70  best=55.31  time=70.2s
Epoch  83/300  lr=0.000411  train_loss=3.6983  val_loss=1.8348  val_acc1=54.46  val_acc5=83.23  ema_acc1=35.23  best=55.31  time=70.2s
Epoch  84/300  lr=0.000409  train_loss=3.7094  val_loss=1.7468  val_acc1=56.21  val_acc5=84.28  ema_acc1=35.76  best=56.21  time=70.4s
Epoch  85/300  lr=0.000407  train_loss=3.7147  val_loss=1.7665  val_acc1=55.66  val_acc5=84.17  ema_acc1=36.40  best=56.21  time=70.3s
Epoch  86/300  lr=0.000405  train_loss=3.6885  val_loss=1.7412  val_acc1=56.34  val_acc5=84.22  ema_acc1=36.92  best=56.34  time=70.2s
Epoch  87/300  lr=0.000403  train_loss=3.7167  val_loss=1.7552  val_acc1=56.64  val_acc5=84.91  ema_acc1=37.59  best=56.64  time=70.4s
Epoch  88/300  lr=0.000401  train_loss=3.6832  val_loss=1.7359  val_acc1=56.37  val_acc5=84.93  ema_acc1=38.06  best=56.64  time=70.3s
Epoch  89/300  lr=0.000399  train_loss=3.6562  val_loss=1.7008  val_acc1=57.15  val_acc5=85.00  ema_acc1=38.45  best=57.15  time=70.3s
Epoch  90/300  lr=0.000397  train_loss=3.6952  val_loss=1.6926  val_acc1=56.59  val_acc5=84.72  ema_acc1=38.94  best=57.15  time=70.3s
Epoch  91/300  lr=0.000395  train_loss=3.6742  val_loss=1.6951  val_acc1=58.10  val_acc5=85.18  ema_acc1=39.65  best=58.10  time=70.2s
Epoch  92/300  lr=0.000393  train_loss=3.6544  val_loss=1.7282  val_acc1=56.53  val_acc5=85.16  ema_acc1=40.05  best=58.10  time=70.2s
Epoch  93/300  lr=0.000391  train_loss=3.6430  val_loss=1.6869  val_acc1=58.23  val_acc5=86.03  ema_acc1=40.58  best=58.23  time=70.3s
Epoch  94/300  lr=0.000388  train_loss=3.6607  val_loss=1.6969  val_acc1=57.53  val_acc5=84.99  ema_acc1=41.11  best=58.23  time=70.2s
Epoch  95/300  lr=0.000386  train_loss=3.6385  val_loss=1.6513  val_acc1=58.66  val_acc5=85.79  ema_acc1=41.57  best=58.66  time=70.3s
Epoch  96/300  lr=0.000384  train_loss=3.6444  val_loss=1.6995  val_acc1=57.76  val_acc5=85.66  ema_acc1=41.98  best=58.66  time=70.5s
Epoch  97/300  lr=0.000382  train_loss=3.6134  val_loss=1.6132  val_acc1=60.07  val_acc5=86.68  ema_acc1=42.50  best=60.07  time=70.2s
Epoch  98/300  lr=0.000380  train_loss=3.6218  val_loss=1.6416  val_acc1=58.41  val_acc5=85.88  ema_acc1=43.06  best=60.07  time=70.5s
Epoch  99/300  lr=0.000378  train_loss=3.6562  val_loss=1.6045  val_acc1=59.53  val_acc5=86.79  ema_acc1=43.51  best=60.07  time=70.3s
Epoch 100/300  lr=0.000375  train_loss=3.6311  val_loss=1.6011  val_acc1=60.23  val_acc5=86.86  ema_acc1=43.88  best=60.23  time=70.5s
Epoch 101/300  lr=0.000373  train_loss=3.6023  val_loss=1.5874  val_acc1=59.71  val_acc5=86.36  ema_acc1=44.24  best=60.23  time=70.3s
Epoch 102/300  lr=0.000371  train_loss=3.6303  val_loss=1.5798  val_acc1=60.15  val_acc5=86.79  ema_acc1=44.66  best=60.23  time=70.4s
Epoch 103/300  lr=0.000369  train_loss=3.6291  val_loss=1.5721  val_acc1=59.75  val_acc5=86.63  ema_acc1=44.97  best=60.23  time=71.3s
Epoch 104/300  lr=0.000366  train_loss=3.5939  val_loss=1.5735  val_acc1=60.26  val_acc5=87.00  ema_acc1=45.41  best=60.26  time=71.5s
Epoch 105/300  lr=0.000364  train_loss=3.6164  val_loss=1.6140  val_acc1=60.30  val_acc5=86.62  ema_acc1=45.71  best=60.30  time=70.6s
Epoch 106/300  lr=0.000362  train_loss=3.5971  val_loss=1.5405  val_acc1=60.63  val_acc5=87.14  ema_acc1=46.05  best=60.63  time=70.3s
Epoch 107/300  lr=0.000359  train_loss=3.6290  val_loss=1.5219  val_acc1=61.30  val_acc5=87.84  ema_acc1=46.42  best=61.30  time=70.2s
Epoch 108/300  lr=0.000357  train_loss=3.6038  val_loss=1.5639  val_acc1=61.43  val_acc5=87.12  ema_acc1=46.79  best=61.43  time=70.2s
Epoch 109/300  lr=0.000355  train_loss=3.5617  val_loss=1.5297  val_acc1=61.15  val_acc5=87.66  ema_acc1=47.18  best=61.43  time=70.2s
Epoch 110/300  lr=0.000352  train_loss=3.5856  val_loss=1.5674  val_acc1=61.11  val_acc5=87.18  ema_acc1=47.55  best=61.43  time=70.3s
Epoch 111/300  lr=0.000350  train_loss=3.5974  val_loss=1.5326  val_acc1=61.74  val_acc5=87.15  ema_acc1=47.93  best=61.74  time=72.0s
Epoch 112/300  lr=0.000348  train_loss=3.5625  val_loss=1.5734  val_acc1=61.16  val_acc5=87.95  ema_acc1=48.25  best=61.74  time=70.4s
Epoch 113/300  lr=0.000345  train_loss=3.5802  val_loss=1.5511  val_acc1=61.22  val_acc5=87.49  ema_acc1=48.57  best=61.74  time=70.1s
Epoch 114/300  lr=0.000343  train_loss=3.5780  val_loss=1.5171  val_acc1=62.11  val_acc5=88.16  ema_acc1=48.72  best=62.11  time=70.2s
Epoch 115/300  lr=0.000340  train_loss=3.5766  val_loss=1.5266  val_acc1=62.08  val_acc5=87.86  ema_acc1=48.97  best=62.11  time=70.1s
Epoch 116/300  lr=0.000338  train_loss=3.5501  val_loss=1.5538  val_acc1=62.03  val_acc5=87.71  ema_acc1=49.20  best=62.11  time=70.1s
Epoch 117/300  lr=0.000336  train_loss=3.5700  val_loss=1.4975  val_acc1=62.34  val_acc5=88.59  ema_acc1=49.60  best=62.34  time=70.2s
Epoch 118/300  lr=0.000333  train_loss=3.5537  val_loss=1.4958  val_acc1=62.87  val_acc5=88.40  ema_acc1=49.88  best=62.87  time=70.2s
Epoch 119/300  lr=0.000331  train_loss=3.5383  val_loss=1.5048  val_acc1=62.53  val_acc5=88.09  ema_acc1=50.17  best=62.87  time=70.3s
Epoch 120/300  lr=0.000328  train_loss=3.5406  val_loss=1.5088  val_acc1=62.97  val_acc5=88.50  ema_acc1=50.49  best=62.97  time=70.3s
Epoch 121/300  lr=0.000326  train_loss=3.5223  val_loss=1.5003  val_acc1=63.16  val_acc5=88.52  ema_acc1=50.70  best=63.16  time=70.3s
Epoch 122/300  lr=0.000323  train_loss=3.5597  val_loss=1.4462  val_acc1=63.36  val_acc5=88.53  ema_acc1=50.96  best=63.36  time=72.3s
Epoch 123/300  lr=0.000321  train_loss=3.5204  val_loss=1.4635  val_acc1=63.06  val_acc5=88.52  ema_acc1=51.24  best=63.36  time=70.2s
Epoch 124/300  lr=0.000318  train_loss=3.5402  val_loss=1.4565  val_acc1=62.94  val_acc5=88.79  ema_acc1=51.50  best=63.36  time=70.2s
Epoch 125/300  lr=0.000316  train_loss=3.5417  val_loss=1.4752  val_acc1=63.64  val_acc5=88.79  ema_acc1=51.80  best=63.64  time=70.1s
Epoch 126/300  lr=0.000313  train_loss=3.5044  val_loss=1.4095  val_acc1=64.05  val_acc5=88.95  ema_acc1=52.07  best=64.05  time=70.2s
Epoch 127/300  lr=0.000311  train_loss=3.4983  val_loss=1.4920  val_acc1=63.06  val_acc5=88.42  ema_acc1=52.30  best=64.05  time=70.7s
Epoch 128/300  lr=0.000308  train_loss=3.5364  val_loss=1.4216  val_acc1=64.61  val_acc5=89.05  ema_acc1=52.53  best=64.61  time=70.3s
Epoch 129/300  lr=0.000306  train_loss=3.5020  val_loss=1.4701  val_acc1=64.22  val_acc5=88.72  ema_acc1=52.79  best=64.61  time=70.6s
Epoch 130/300  lr=0.000303  train_loss=3.5334  val_loss=1.4172  val_acc1=64.28  val_acc5=89.04  ema_acc1=53.07  best=64.61  time=70.3s
Epoch 131/300  lr=0.000301  train_loss=3.4902  val_loss=1.4056  val_acc1=64.73  val_acc5=88.97  ema_acc1=53.30  best=64.73  time=70.2s
Epoch 132/300  lr=0.000298  train_loss=3.5245  val_loss=1.3990  val_acc1=65.36  val_acc5=89.46  ema_acc1=53.56  best=65.36  time=70.2s
Epoch 133/300  lr=0.000296  train_loss=3.4981  val_loss=1.4023  val_acc1=64.80  val_acc5=89.33  ema_acc1=53.72  best=65.36  time=70.3s
Epoch 134/300  lr=0.000293  train_loss=3.5166  val_loss=1.4465  val_acc1=64.86  val_acc5=89.43  ema_acc1=53.89  best=65.36  time=70.2s
Epoch 135/300  lr=0.000291  train_loss=3.5047  val_loss=1.4594  val_acc1=64.05  val_acc5=88.99  ema_acc1=54.09  best=65.36  time=71.2s
Epoch 136/300  lr=0.000288  train_loss=3.4966  val_loss=1.4141  val_acc1=64.80  val_acc5=89.42  ema_acc1=54.32  best=65.36  time=70.3s
Epoch 137/300  lr=0.000286  train_loss=3.4848  val_loss=1.4125  val_acc1=65.12  val_acc5=89.52  ema_acc1=54.62  best=65.36  time=72.1s
Epoch 138/300  lr=0.000283  train_loss=3.4550  val_loss=1.3888  val_acc1=65.54  val_acc5=89.62  ema_acc1=54.79  best=65.54  time=70.4s
Epoch 139/300  lr=0.000281  train_loss=3.4978  val_loss=1.3905  val_acc1=64.99  val_acc5=89.06  ema_acc1=55.12  best=65.54  time=70.1s
Epoch 140/300  lr=0.000278  train_loss=3.4927  val_loss=1.3937  val_acc1=65.52  val_acc5=89.46  ema_acc1=55.23  best=65.54  time=70.4s
Epoch 141/300  lr=0.000276  train_loss=3.4768  val_loss=1.3740  val_acc1=65.92  val_acc5=90.30  ema_acc1=55.44  best=65.92  time=70.2s
Epoch 142/300  lr=0.000273  train_loss=3.4902  val_loss=1.4119  val_acc1=65.54  val_acc5=89.64  ema_acc1=55.55  best=65.92  time=70.3s
Epoch 143/300  lr=0.000270  train_loss=3.4267  val_loss=1.3569  val_acc1=65.59  val_acc5=90.14  ema_acc1=55.83  best=65.92  time=71.2s
Epoch 144/300  lr=0.000268  train_loss=3.4622  val_loss=1.3808  val_acc1=66.51  val_acc5=90.08  ema_acc1=55.99  best=66.51  time=70.3s
Epoch 145/300  lr=0.000265  train_loss=3.4652  val_loss=1.3425  val_acc1=66.40  val_acc5=90.33  ema_acc1=56.19  best=66.51  time=70.7s
Epoch 146/300  lr=0.000263  train_loss=3.4695  val_loss=1.4042  val_acc1=65.45  val_acc5=89.89  ema_acc1=56.39  best=66.51  time=70.2s
Epoch 147/300  lr=0.000260  train_loss=3.4394  val_loss=1.3532  val_acc1=66.46  val_acc5=89.97  ema_acc1=56.62  best=66.51  time=70.3s
Epoch 148/300  lr=0.000258  train_loss=3.4591  val_loss=1.3530  val_acc1=66.74  val_acc5=89.98  ema_acc1=56.77  best=66.74  time=70.6s
Epoch 149/300  lr=0.000255  train_loss=3.4516  val_loss=1.3398  val_acc1=66.83  val_acc5=90.22  ema_acc1=57.00  best=66.83  time=70.7s
Epoch 150/300  lr=0.000252  train_loss=3.4611  val_loss=1.3125  val_acc1=67.06  val_acc5=90.26  ema_acc1=57.23  best=67.06  time=70.1s
Epoch 151/300  lr=0.000250  train_loss=3.4600  val_loss=1.3361  val_acc1=66.71  val_acc5=90.58  ema_acc1=57.35  best=67.06  time=70.1s
Epoch 152/300  lr=0.000247  train_loss=3.4681  val_loss=1.3974  val_acc1=66.44  val_acc5=90.08  ema_acc1=57.54  best=67.06  time=70.3s
Epoch 153/300  lr=0.000245  train_loss=3.4195  val_loss=1.2763  val_acc1=67.77  val_acc5=90.75  ema_acc1=57.70  best=67.77  time=70.4s
Epoch 154/300  lr=0.000242  train_loss=3.4338  val_loss=1.3068  val_acc1=67.28  val_acc5=90.47  ema_acc1=57.92  best=67.77  time=70.3s
Epoch 155/300  lr=0.000240  train_loss=3.4479  val_loss=1.3186  val_acc1=67.08  val_acc5=90.48  ema_acc1=58.05  best=67.77  time=70.6s
Epoch 156/300  lr=0.000237  train_loss=3.4369  val_loss=1.3253  val_acc1=67.42  val_acc5=90.76  ema_acc1=58.16  best=67.77  time=70.3s
Epoch 157/300  lr=0.000235  train_loss=3.4112  val_loss=1.3443  val_acc1=67.83  val_acc5=90.56  ema_acc1=58.33  best=67.83  time=70.4s
Epoch 158/300  lr=0.000232  train_loss=3.3949  val_loss=1.3130  val_acc1=67.32  val_acc5=90.96  ema_acc1=58.47  best=67.83  time=70.4s
Epoch 159/300  lr=0.000229  train_loss=3.4180  val_loss=1.2851  val_acc1=67.58  val_acc5=90.76  ema_acc1=58.73  best=67.83  time=70.2s
Epoch 160/300  lr=0.000227  train_loss=3.4163  val_loss=1.3097  val_acc1=67.81  val_acc5=90.91  ema_acc1=58.95  best=67.83  time=70.2s
Epoch 161/300  lr=0.000224  train_loss=3.3870  val_loss=1.3232  val_acc1=67.96  val_acc5=90.81  ema_acc1=59.20  best=67.96  time=70.4s
Epoch 162/300  lr=0.000222  train_loss=3.4398  val_loss=1.3069  val_acc1=67.92  val_acc5=91.28  ema_acc1=59.32  best=67.96  time=70.1s
